signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
2023-01-12,positive,3,-0.012164569998813938,-0.011906811072425715,0.0002577589263882213,0.053763062393788565,0.061043140639927926
2023-01-12,negative,3,-0.009475086356351244,-0.006539568770914395,0.0029355175854368495,-0.017180017428084636,-0.01845070291277423
2023-01-10,positive,5,0.03380739477477054,0.03247529921790998,-0.001332095556860552,0.05464944961087731,0.0588937763004308
2023-01-10,negative,5,0.015366159545530108,0.01769719479313041,0.0023310352476003052,-0.017484143749389804,-0.01903556581002159
2023-01-18,positive,1,-0.011759214923926734,-0.011344854391918591,0.00041436053200814306,0.013568265857373429,0.016374001150711526
2023-01-18,negative,1,-0.01165987809992441,-0.009394466980879826,0.002265411119044582,-0.052445711038764366,-0.053511936168124816
2023-01-13,positive,3,-0.02761531211075478,-0.02833422326898059,-0.0007189111582258125,0.03904663631020801,0.041096461514977575
2023-01-13,negative,3,-0.0268169598053954,-0.027414854449485444,-0.0005978946440900409,-0.021559857559170614,-0.02153416601397386
2023-01-11,positive,5,-0.004724200756820796,-0.007016963336497808,-0.002292762579677011,0.04978039481872337,0.05906313746098148
2023-01-11,negative,5,0.0015266391756796065,0.001095627820183992,-0.0004310113554956127,-0.02178819997080568,-0.021512172812524107
2023-01-19,positive,1,0.018453493476020506,0.015846149093989063,-0.0026073443820314375,0.020803380377998476,0.022186468616343605
2023-01-19,negative,1,0.0303452007982625,0.029303757160117,-0.0010414436381454997,-0.04373895668826937,-0.045016164368697806
2023-01-17,positive,3,-0.011959232356403454,-0.00846141531391725,0.0034978170424862036,0.03466200168383596,0.03673283574765734
2023-01-17,negative,3,-0.010943790774210226,-0.003736737475660102,0.007207053298550123,-0.03154604108436245,-0.032667613707136986
2023-01-12,positive,5,-0.00527505497015409,0.002066639807471935,0.007341694777626026,0.053763062393788565,0.061043140639927926
2023-01-12,negative,5,-0.0055916217527253505,0.0036977194393804104,0.00928934119210576,-0.017180017428084636,-0.01845070291277423
2023-01-20,positive,1,0.02226060172470411,0.029435513744256576,0.007174912019552468,0.055943089005594304,0.061007391505149874
2023-01-20,negative,1,0.011443661820748033,0.004744069993849503,-0.006699591826898529,-0.00992207449113684,-0.010214680278102758
2023-01-18,positive,3,0.015483535877020897,0.024744739923444378,0.00926120404642348,0.013568265857373429,0.016374001150711526
2023-01-18,negative,3,0.03879600570323084,0.03344657688078819,-0.005349428822442648,-0.052445711038764366,-0.053511936168124816
2023-01-13,positive,5,0.009728736085817574,0.017074801324854273,0.007346065239036701,0.03904663631020801,0.041096461514977575
2023-01-13,negative,5,0.004643923727772959,0.014760861718634754,0.010116937990861798,-0.021559857559170614,-0.02153416601397386
2023-01-23,positive,1,-0.00959112044296966,-0.00787325658965667,0.001717863853312992,0.052088303920324784,0.0582741454160141
2023-01-23,negative,1,-0.0003721519939302036,0.00015177276230487585,0.0005239247562350791,-0.01734508684507956,-0.018837869347527996
2023-01-19,positive,3,0.0191618799019265,0.02314311717785697,0.003981237275930481,0.020803380377998476,0.022186468616343605
2023-01-19,negative,3,0.053436316781413896,0.0545256343976671,0.0010893176162532076,-0.04373895668826937,-0.045016164368697806
2023-01-17,positive,5,-0.0031251059804300804,0.004672494511901884,0.007797600492331962,0.03466200168383596,0.03673283574765734
2023-01-17,negative,5,0.0025609466146037808,0.015259003927988794,0.012698057313385015,-0.03154604108436245,-0.032667613707136986
2023-01-24,positive,1,0.0021301204835248574,0.0014997636737342293,-0.000630356809790629,0.028167886120552005,0.030138238051727783
2023-01-24,negative,1,0.0048230720332175046,0.0007460089415018502,-0.004077063091715654,-0.034085358675924535,-0.03666315130246269
2023-01-20,positive,3,0.015851129823272747,0.024080251702922002,0.008229121879649262,0.055943089005594304,0.061007391505149874
2023-01-20,negative,3,0.010049731310023596,0.00814668408719277,-0.0019030472228308258,-0.00992207449113684,-0.010214680278102758
2023-01-18,positive,5,0.014263627874417786,0.01788049258995563,0.0036168647155378473,0.013568265857373429,0.016374001150711526
2023-01-18,negative,5,0.037843156096368576,0.02572213106632217,-0.012121025030046407,-0.052445711038764366,-0.053511936168124816
2023-01-25,positive,1,0.004002460867567379,0.004876280795581513,0.0008738199280141353,0.032396548189442806,0.03506825061493229
