spec,signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
AVOL10,2017-11-24,positive,5,-0.009704006461471647,-0.009504909016204018,0.00019909744526762883,0.021843992693185803,0.030618616724719838
AVOL10,2017-11-24,negative,5,0.019175562541225898,0.028094956826083806,0.008919394284857909,-0.0181150603558052,-0.018486393682801375
AVOL40,2017-11-24,positive,5,-0.010761106788990622,-0.006900237273000628,0.003860869515989994,0.02135080587257357,0.029253008224727615
AVOL40,2017-11-24,negative,5,0.022344626664233997,0.025579077239957514,0.0032344505757235173,-0.017296924628660164,-0.019065570279158988
LIQ5M,2017-11-24,positive,5,-0.016571012050302838,-0.007245275635822409,0.009325736414480429,0.017781312800258256,0.021744856823683358
LIQ5M,2017-11-24,negative,5,0.03167574209495345,0.02822322208120944,-0.0034525200137440065,-0.014411862308173356,-0.016696307325622238
LIQ10M,2017-11-24,positive,5,-0.012020953285245755,-0.007347675222995766,0.004673278062249989,0.016475508167601717,0.019597682467896047
LIQ10M,2017-11-24,negative,5,0.0314466490246232,0.03057177998249238,-0.00087486904213082,-0.013009549452563616,-0.01629334768254126
TAIL10,2017-11-24,positive,5,-0.013231384243758748,-0.015501179310520686,-0.002269795066761938,0.03237583056905867,0.049547064679810404
TAIL10,2017-11-24,negative,5,0.02165508068880554,0.02631426266855109,0.00465918197974555,-0.026406736841019036,-0.028681323818469894
MAIN_20D_1M_TAIL20,2017-12-01,positive,1,-0.004862232075596664,0.0007337780303497915,0.005596010105946455,0.024964201165166216,0.02731157815970605
MAIN_20D_1M_TAIL20,2017-12-01,negative,1,-0.006116877329312537,-0.006348359343292459,-0.00023148201397992212,-0.0275643467693113,-0.028567384996677936
AVOL10,2017-12-01,positive,1,-0.0037796854407560936,-0.00036111962622783675,0.0034185658145282566,0.02541496358421219,0.026861966723714298
AVOL10,2017-12-01,negative,1,-0.007312387529211636,-0.005182570376377952,0.002129817152833684,-0.02775010403186226,-0.028393914539016695
AVOL40,2017-12-01,positive,1,-0.004839897251635489,0.0007153956392399712,0.00555529289087546,0.024880541030712307,0.026782680948156945
AVOL40,2017-12-01,negative,1,-0.00640480217254914,-0.00571122160380172,0.0006935805687474199,-0.027401150816333052,-0.028624201175990488
LIQ5M,2017-12-01,positive,1,-0.006631315937068616,0.0011145552706475718,0.007745871207716188,0.023793154803353735,0.02585689716755734
LIQ5M,2017-12-01,negative,1,-0.00646549571653806,-0.0058793124909309455,0.0005861832256071143,-0.0258345041809599,-0.02715026057839311
LIQ10M,2017-12-01,positive,1,-0.004447835495709363,0.0017206022157548978,0.006168437711464261,0.02321091526646547,0.024765852192799927
LIQ10M,2017-12-01,negative,1,-0.008308478818414806,-0.005334462716641206,0.0029740161017735994,-0.024747654234836526,-0.02508968986307371
TAIL10,2017-12-01,positive,1,-0.0076338053184080434,-0.0037217767522909504,0.003912028566117093,0.03788073997748588,0.04253326417838353
TAIL10,2017-12-01,negative,1,-0.010196003370684369,-0.006310445228624792,0.0038855581420595767,-0.03741158684452989,-0.03942129270770477
MAIN_20D_1M_TAIL20,2017-11-29,positive,3,0.004396241008305596,0.005620993165763892,0.0012247521574582955,0.0375188993419307,0.037497289981081185
MAIN_20D_1M_TAIL20,2017-11-29,negative,3,-0.02022450609398418,-0.017682684284524734,0.002541821809459447,-0.037047107100416886,-0.03661470798066456
AVOL10,2017-11-29,positive,3,0.0021650233623691827,0.007792152133140415,0.005627128770771232,0.03723700663130184,0.037779594991351105
AVOL10,2017-11-29,negative,3,-0.016469853271027964,-0.02119989412827925,-0.004730040857251285,-0.036258721431438226,-0.037348045199715636
AVOL40,2017-11-29,positive,3,0.002248195336059439,0.007779197292079346,0.005531001956019906,0.037074352523471354,0.037874924246853764
AVOL40,2017-11-29,negative,3,-0.01559530912858483,-0.02271547696022001,-0.007120167831635179,-0.03540943413862067,-0.03724098376161611
LIQ5M,2017-11-29,positive,3,0.011202439259443612,0.01035947002167688,-0.0008429692377667324,0.035829356481969755,0.03561359668700485
LIQ5M,2017-11-29,negative,3,-0.023902760254217278,-0.020661008602526083,0.003241751651691195,-0.03738359810396551,-0.03671881189585201
LIQ10M,2017-11-29,positive,3,0.011703883156421551,0.015298556225212843,0.0035946730687912917,0.034243525488141635,0.034706889373386014
LIQ10M,2017-11-29,negative,3,-0.026249036480815297,-0.019618163839597875,0.006630872641217422,-0.037831677373343635,-0.037399259313955074
TAIL10,2017-11-29,positive,3,0.0020285409221322518,0.004616238457452686,0.002587697535320434,0.04767817791090881,0.0476706927934364
TAIL10,2017-11-29,negative,3,-0.0265252686211871,-0.028411229450913483,-0.0018859608297263838,-0.053633060490932694,-0.05289266918594306
MAIN_20D_1M_TAIL20,2017-11-27,positive,5,0.009250012997848816,0.008355171248113854,-0.000894841749734962,0.01867930780853391,0.01958654332729203
MAIN_20D_1M_TAIL20,2017-11-27,negative,5,0.003833110629984019,0.010620913670037636,0.006787803040053617,-0.030055774534297874,-0.031726172809947356
AVOL10,2017-11-27,positive,5,0.012548549102443551,0.005121235985474512,-0.007427313116969039,0.01839362476780122,0.019871273099267135
AVOL10,2017-11-27,negative,5,0.008746100182666292,0.005808066368515613,-0.0029380338141506788,-0.0302866002860818,-0.031508056377383395
AVOL40,2017-11-27,positive,5,0.012196274779455852,0.0060619753273855,-0.006134299452070353,0.01829107239865643,0.019729189529785245
AVOL40,2017-11-27,negative,5,0.008282099312699237,0.007022485678417903,-0.0012596136342813346,-0.02941783416137268,-0.030946492513231727
LIQ5M,2017-11-27,positive,5,0.011409302100293724,0.01330446618388891,0.0018951640835951859,0.016398733393700942,0.01692183477712577
LIQ5M,2017-11-27,negative,5,0.004055085033132381,0.008039749742360984,0.003984664709228603,-0.027059950239189712,-0.029149609699292374
LIQ10M,2017-11-27,positive,5,0.009245341770405483,0.020270213411452437,0.011024871641046954,0.01587815274790005,0.01659841498369444
LIQ10M,2017-11-27,negative,5,0.011063410299543138,0.00721092379852104,-0.0038524865010220975,-0.026125116053433022,-0.027626329292539824
TAIL10,2017-11-27,positive,5,2.374312888899846e-05,-0.007102179039665743,-0.007125922168554741,0.029018749031416206,0.030837306479989713
TAIL10,2017-11-27,negative,5,0.00308753423076018,0.003069878757262248,-1.7655473497931937e-05,-0.04159125773924029,-0.04494865796052435
MAIN_20D_1M_TAIL20,2017-12-04,positive,1,-0.011563631816158116,-0.01282803278377016,-0.0012644009676120432,0.031106362983037362,0.034789755776253886
MAIN_20D_1M_TAIL20,2017-12-04,negative,1,-0.004361755692429509,-0.0005046596466466135,0.0038570960457828952,-0.04031958195178711,-0.04322648907798632
AVOL10,2017-12-04,positive,1,-0.01269556123161352,-0.011711570430535024,0.0009839908010784958,0.03101688728991563,0.034879263030497744
AVOL10,2017-12-04,negative,1,-0.00385948951996642,-0.0009476248174349128,0.002911864702531507,-0.04031199256370426,-0.043232607335521304
AVOL40,2017-12-04,positive,1,-0.011270585091787662,-0.012050787949432259,-0.0007802028576445966,0.03119153727693072,0.032608788106004774
AVOL40,2017-12-04,negative,1,-0.004872605756044325,8.235515876440198e-05,0.004954960914808727,-0.040216381168884506,-0.043283293307748445
LIQ5M,2017-12-04,positive,1,-0.01262090491449045,-0.0120024260511279,0.0006184788633625486,0.030497235088783527,0.033275863498949294
LIQ5M,2017-12-04,negative,1,-0.0019297784140820343,0.0004498304921967689,0.0023796089062788034,-0.039611518992445686,-0.04201002646936038
LIQ10M,2017-12-04,positive,1,-0.010522969910828201,-0.011894524688102284,-0.0013715547772740824,0.03125968074045264,0.03348169280428957
LIQ10M,2017-12-04,negative,1,-0.0030656356551229695,-1.1157201711538208e-05,0.0030544784534114315,-0.039412040246717406,-0.04202077102480138
TAIL10,2017-12-04,positive,1,-0.012841278915889872,-0.01366227266240672,-0.0008209937465168474,0.04289980572452503,0.050302485147334784
TAIL10,2017-12-04,negative,1,-0.002465751263451206,0.002142319953686165,0.004608071217137371,-0.05444716819230548,-0.06025236706004581
MAIN_20D_1M_TAIL20,2017-11-30,positive,3,-0.02584697981000344,-0.01152643229508009,0.014320547514923348,0.035419224534895224,0.038195413854069944
MAIN_20D_1M_TAIL20,2017-11-30,negative,3,-0.014601686584080568,-0.008462258254248511,0.006139428329832056,-0.025762123669622005,-0.02696754505237924
AVOL10,2017-11-30,positive,3,-0.02600289267007073,-0.011369643961519783,0.014633248708550949,0.03570096895742397,0.03791321737817822
AVOL10,2017-11-30,negative,3,-0.013820742890261256,-0.009244109225592026,0.0045766336646692295,-0.026268052188433554,-0.026495084297070353
AVOL40,2017-11-30,positive,3,-0.02798710931564773,-0.00969975706413109,0.01828735225151664,0.03528644012021313,0.03809572631674606
AVOL40,2017-11-30,negative,3,-0.014971093786855103,-0.008284644201265571,0.006686449585589532,-0.025926253383193005,-0.026876643313996577
LIQ5M,2017-11-30,positive,3,-0.022254705645400143,-0.007684135218293059,0.014570570427107084,0.033804404942171185,0.034602610391603394
LIQ5M,2017-11-30,negative,3,-0.015946544507887593,-0.012007740829089873,0.0039388036787977206,-0.021075823442146265,-0.022466624573140588
LIQ10M,2017-11-30,positive,3,-0.020548100178620667,-0.010393463209626082,0.010154636968994584,0.03341077352558108,0.03384133451035086
LIQ10M,2017-11-30,negative,3,-0.01666221870611668,-0.008307256322864245,0.008354962383252434,-0.018752714169834418,-0.01937907932124499
TAIL10,2017-11-30,positive,3,-0.031698620163511645,-0.013608634132825847,0.018089986030685797,0.04798928428539491,0.05352806480311055
TAIL10,2017-11-30,negative,3,-0.015151656845359235,-0.0070086740483121576,0.008142982797047078,-0.03695692088263713,-0.03939237710400822
MAIN_20D_1M_TAIL20,2017-11-28,positive,5,-0.005126516772589972,0.0026632737146900015,0.007789790487279974,0.04090603874625286,0.04007735846178612
MAIN_20D_1M_TAIL20,2017-11-28,negative,5,-0.022080966186958137,-0.007003921276510261,0.015077044910447876,-0.01562952341747848,-0.01698930495259517
AVOL10,2017-11-28,positive,5,-0.0062228858244849855,0.0037857092850458324,0.010008595109530817,0.040477856278847715,0.04050396177619791
AVOL10,2017-11-28,negative,5,-0.02058471272658414,-0.008409128128483812,0.01217558459810033,-0.015489298989845968,-0.01712261421221379
AVOL40,2017-11-28,positive,5,-0.0032237629427248455,0.001010804869219318,0.004234567811944164,0.04084574859178254,0.04010050119724516
AVOL40,2017-11-28,negative,5,-0.02648144854930426,-0.002524555463013926,0.023956893086290332,-0.015264238446903689,-0.016907843484621647
LIQ5M,2017-11-28,positive,5,0.009303047686828755,0.0019029981543597307,-0.007400049532469024,0.039383635075091475,0.03894056268538597
LIQ5M,2017-11-28,negative,5,-0.023300121745689985,-0.006823669008360292,0.016476452737329693,-0.012496031631005681,-0.014604343439374199
LIQ10M,2017-11-28,positive,5,0.012697040598194164,0.011172919564679666,-0.0015241210335144983,0.03907592946647233,0.03863740472304381
LIQ10M,2017-11-28,negative,5,-0.02414646888996748,-0.00916837910993317,0.01497808978003431,-0.01164014627204189,-0.012567729202214686
TAIL10,2017-11-28,positive,5,-0.010922544554509733,-0.0013022710803438794,0.009620273474165853,0.05169205839664639,0.050067404551356
TAIL10,2017-11-28,negative,5,-0.02346422765636016,-0.0032312068326632803,0.020233020823696882,-0.026007376391203728,-0.028701546701182322
MAIN_20D_1M_TAIL20,2017-12-05,positive,1,-0.009098704063864219,-0.000656793135303216,0.008441910928561003,0.01618260754590447,0.018251453707925337
MAIN_20D_1M_TAIL20,2017-12-05,negative,1,-0.014882861831035335,-0.007715363288827872,0.007167498542207463,-0.034944765362819916,-0.03636113990608619
AVOL10,2017-12-05,positive,1,-0.009730538310474986,-2.8131674320028105e-05,0.009702406636154959,0.016174304188943115,0.018260190209529868
AVOL10,2017-12-05,negative,1,-0.013645703555887456,-0.008944572099454786,0.00470113145643267,-0.03449606971174236,-0.03678183501796577
AVOL40,2017-12-05,positive,1,-0.009063583722172365,-0.0007173378216104538,0.008346245900561912,0.016391286429255268,0.017817110783312117
AVOL40,2017-12-05,negative,1,-0.017018001765884846,-0.005371304118776328,0.011646697647108519,-0.03437674492885079,-0.03577907103488958
LIQ5M,2017-12-05,positive,1,-0.006672268188543655,-0.0005392702351365077,0.006132997953407147,0.014254109902702813,0.015926993861314957
LIQ5M,2017-12-05,negative,1,-0.013825434384542432,-0.009969185812251948,0.0038562485722904837,-0.030943379722974434,-0.03444504898929158
LIQ10M,2017-12-05,positive,1,-0.006765755248236261,-0.0006762870269449616,0.006089468221291299,0.01403377824913119,0.015058617009656217
LIQ10M,2017-12-05,negative,1,-0.013350040317590605,-0.007410600493268698,0.005939439824321907,-0.030256992839368235,-0.03241029047765475
TAIL10,2017-12-05,positive,1,-0.012436614844472194,-0.0017520516431419682,0.010684563201330226,0.026342064232523575,0.030504024991474733
TAIL10,2017-12-05,negative,1,-0.01679302993072246,-0.007229576480256622,0.009563453450465836,-0.046485888886360946,-0.04930628808126109
MAIN_20D_1M_TAIL20,2017-12-01,positive,3,-0.028567975335540556,-0.018902280088449422,0.009665695247091134,0.024964201165166216,0.02731157815970605
MAIN_20D_1M_TAIL20,2017-12-01,negative,3,-0.022263479912200672,-0.017044622245494474,0.0052188576667061976,-0.0275643467693113,-0.028567384996677936
AVOL10,2017-12-01,positive,3,-0.026806253436527178,-0.02063331966093042,0.006172933775596759,0.02541496358421219,0.026861966723714298
AVOL10,2017-12-01,negative,3,-0.02234743690171047,-0.01692886963743494,0.005418567264275528,-0.02775010403186226,-0.028393914539016695
AVOL40,2017-12-01,positive,3,-0.03067687739612761,-0.016620591374252862,0.01405628602187475,0.024880541030712307,0.026782680948156945
AVOL40,2017-12-01,negative,3,-0.021409191829514188,-0.0172332474245789,0.004175944404935288,-0.027401150816333052,-0.028624201175990488
LIQ5M,2017-12-01,positive,3,-0.031017910339944648,-0.017853915050454753,0.013163995289489895,0.023793154803353735,0.02585689716755734
LIQ5M,2017-12-01,negative,3,-0.019875752765939194,-0.014562748409871632,0.005313004356067562,-0.0258345041809599,-0.02715026057839311
LIQ10M,2017-12-01,positive,3,-0.02876362099984603,-0.01599295402935901,0.01277066697048702,0.02321091526646547,0.024765852192799927
LIQ10M,2017-12-01,negative,3,-0.02221356480049814,-0.011200156151861276,0.011013408648636865,-0.024747654234836526,-0.02508968986307371
TAIL10,2017-12-01,positive,3,-0.03800394795850638,-0.0323704456584415,0.005633502300064881,0.03788073997748588,0.04253326417838353
TAIL10,2017-12-01,negative,3,-0.025402541242202547,-0.017382849288085304,0.008019691954117242,-0.03741158684452989,-0.03942129270770477
MAIN_20D_1M_TAIL20,2017-11-29,positive,5,-0.014293772401121244,-0.013348992532231568,0.0009447798688896752,0.0375188993419307,0.037497289981081185
MAIN_20D_1M_TAIL20,2017-11-29,negative,5,-0.027813611490344912,-0.023038696761780445,0.004774914728564467,-0.037047107100416886,-0.03661470798066456
AVOL10,2017-11-29,positive,5,-0.01682495703983145,-0.010929395281566884,0.0058955617582645645,0.03723700663130184,0.037779594991351105
AVOL10,2017-11-29,negative,5,-0.026511591610155084,-0.02426056193446942,0.0022510296756856653,-0.036258721431438226,-0.037348045199715636
AVOL40,2017-11-29,positive,5,-0.016040850469144826,-0.011672315965060862,0.004368534504083964,0.037074352523471354,0.037874924246853764
AVOL40,2017-11-29,negative,5,-0.024054950951465454,-0.026909032001404848,-0.0028540810499393943,-0.03540943413862067,-0.03724098376161611
LIQ5M,2017-11-29,positive,5,-0.00878305631879884,-0.004583772094900423,0.004199284223898417,0.035829356481969755,0.03561359668700485
LIQ5M,2017-11-29,negative,5,-0.029328702485810664,-0.025220707807485542,0.004107994678325122,-0.03738359810396551,-0.03671881189585201
LIQ10M,2017-11-29,positive,5,-0.006414008123997094,-0.00043167659032406717,0.005982331533673027,0.034243525488141635,0.034706889373386014
LIQ10M,2017-11-29,negative,5,-0.02844734364462116,-0.023575643696980585,0.004871699947640574,-0.037831677373343635,-0.037399259313955074
TAIL10,2017-11-29,positive,5,-0.01629972311383678,-0.015579838622473422,0.0007198844913633567,0.04767817791090881,0.0476706927934364
TAIL10,2017-11-29,negative,5,-0.038489473585614865,-0.02994511737325317,0.008544356212361694,-0.053633060490932694,-0.05289266918594306
MAIN_20D_1M_TAIL20,2017-12-06,positive,1,0.008824983854546983,0.009718583760927723,0.0008935999063807397,0.01803579921310642,0.02217798966836253
MAIN_20D_1M_TAIL20,2017-12-06,negative,1,0.008722312650285183,0.011617222445809252,0.0028949097955240696,-0.03607653797658056,-0.03765679865604328
AVOL10,2017-12-06,positive,1,0.009538383832685047,0.009021119291211806,-0.0005172645414732412,0.017954671678286748,0.022260027331932997
AVOL10,2017-12-06,negative,1,0.009154250684962565,0.011222052412322653,0.002067801727360088,-0.03619632937218118,-0.037545282435535204
AVOL40,2017-12-06,positive,1,0.009397282528638019,0.009091422650553776,-0.0003058598780842428,0.017343803649089738,0.02254952700725881
AVOL40,2017-12-06,negative,1,0.0082492112218831,0.01235635785478175,0.004107146632898651,-0.03526051027704392,-0.03724199990001088
